13 - 248 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 249 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 250 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 251 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 252 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 253 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 254 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 255 - 0 - X[3, 4, 5, 6], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 256 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 257 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 258 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 259 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 260 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 261 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 262 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 263 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 264 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 265 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 266 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 267 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 268 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 269 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 270 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 271 - 1 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1/t + t**(-3) - 1/t**4 - A**(-4) + A**(-12) - 1/A**16
13 - 272 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 273 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 274 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 275 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 276 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 277 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 278 - 4 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 279 - 4 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 280 - 4 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 281 - 1 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1/t + t**(-3) - 1/t**4 - A**(-4) + A**(-12) - 1/A**16
13 - 282 - 1 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1/t + t**(-3) - 1/t**4 - A**(-4) + A**(-12) - 1/A**16
13 - 283 - 1 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1/t + t**(-3) - 1/t**4 - A**(-4) + A**(-12) - 1/A**16
13 - 284 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 285 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 286 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 287 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 288 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 289 - 0 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 290 - 4 - X[4, 5, 6, 3], X[7, 8, 9, 3], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 291 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 292 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 293 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 294 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 295 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 296 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 297 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 298 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 299 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 300 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 301 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 302 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 303 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 304 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 305 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 306 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 307 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 308 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 309 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 310 - X - X[4, 5, 6, 3], X[3, 7, 8, 9], X[9, 10, 11, 4], X[6, 5, 12, 13], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - -t**6 + t**5 - t**4 + 2*t**3 - t**2 + t - -A**24 + A**20 - A**16 + 2*A**12 - A**8 + A**4
13 - 311 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 312 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 313 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 314 - 2 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - -t**4 + t**3 + t - -A**16 + A**12 + A**4
13 - 315 - 2 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - -t**4 + t**3 + t - -A**16 + A**12 + A**4
13 - 316 - 2 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - -t**4 + t**3 + t - -A**16 + A**12 + A**4
13 - 317 - 4 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 318 - 4 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 319 - 4 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 320 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 321 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 322 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 323 - 0 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 324 - 2 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - -t**4 + t**3 + t - -A**16 + A**12 + A**4
13 - 325 - 4 - X[4, 5, 6, 3], X[3, 7, 8, 9], X[4, 9, 10, 11], X[6, 5, 12, 13], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[12, 19, 20, 13], X[17, 20, 19, 18] - t**2 - t + 1 - 1/t + t**(-2) - A**8 - A**4 + 1 - 1/A**4 + A**(-8)
13 - 326 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 327 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 328 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 329 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 330 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 331 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 332 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 333 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 334 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 335 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[5, 12, 13, 6], X[8, 7, 14, 15], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
13 - 336 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[16, 17, 18, 11], X[13, 12, 19, 20], X[18, 17, 20, 19] - 1 - 1
13 - 337 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 338 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[15, 14, 16, 10], X[11, 16, 17, 18], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 339 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[12, 19, 20, 13], X[18, 17, 20, 19] - 1 - 1
13 - 340 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[16, 17, 18, 11], X[13, 12, 19, 20], X[17, 20, 19, 18] - 1 - 1
13 - 341 - 0 - X[3, 4, 5, 6], X[7, 8, 9, 3], X[9, 10, 11, 4], X[6, 5, 12, 13], X[7, 14, 15, 8], X[10, 15, 14, 16], X[11, 16, 17, 18], X[12, 19, 20, 13], X[17, 20, 19, 18] - 1 - 1
